time(ms),power(W)
1746891480000,4086859
1746891600000,3931847
1746891720000,3120336
1746891840000,3155031
1746891960000,3033104
1746892080000,3876852
1746892200000,3961967
1746892320000,3859960
1746892440000,3878298
1746892560000,3712606
1746892680000,3801986
1746892800000,4151308
1746892920000,3111038
1746893040000,4166077
1746893160000,4143957
1746893280000,3189870
1746893400000,4094843
1746893520000,4092543
1746893640000,3174711
1746893760000,4141514
1746893880000,1802724
1746894000000,4102924
1746894120000,4102361
1746894240000,4150417
1746894360000,4108071
1746894480000,4050464
1746894600000,4032353
1746894720000,4113315
1746894840000,4096487
1746894960000,4045251
1746895080000,4177627
1746895200000,3311669
1746895320000,3977422
1746895440000,4060075
1746895560000,2632824
1746895680000,3109946
1746895800000,3986025
1746895920000,1699962
1746896040000,3932240
1746896160000,3054111
1746896280000,3758930
1746896400000,3755942
1746896520000,3828280
1746896640000,3997034
1746896760000,4130580
1746896880000,4093364
1746897000000,4032330
1746897120000,4101285
1746897240000,4116353
1746897360000,4164500
1746897480000,4067667
1746897600000,4114879
1746897720000,4096752
1746897840000,4079237
1746897960000,4135260
1746898080000,4063882
1746898200000,4142458
1746898320000,4158809
1746898440000,4120109
1746898560000,2679996
1746898680000,3215084
1746898800000,4076574
1746898920000,4107087
1746899040000,3960123
1746899160000,3942782
1746899280000,2270120
1746899400000,3871631
1746899520000,3883666
1746899640000,3783978
1746899760000,3766042
1746899880000,3743754
1746900000000,3803352
1746900120000,3872384
1746900360000,4112409
1746900480000,4102623
1746900600000,4112255
1746900720000,4106754
1746900840000,3172619
1746900960000,4046273
1746901080000,4132380
1746901200000,3996346
1746901320000,4066911
1746901440000,3234837
1746901560000,4010289
1746901680000,4062947
1746901800000,4053849
1746901920000,4081813
1746902040000,4098364
1746902160000,4104589
1746902280000,4041389
1746902400000,4036050
1746902520000,3976728
1746902640000,3907270
1746902760000,2470421
1746902880000,3783629
1746903000000,3836334
1746903120000,1519675
1746903240000,3804611
1746903360000,3790322
1746903480000,3737232
1746903600000,3716298
1746903720000,3748154
1746903840000,3804122
1746903960000,4092544
1746904080000,4066083
1746904200000,4013867
1746904320000,4038208
1746904440000,3970010
1746904560000,3901490
1746904680000,3990897
1746904800000,4003058
1746904920000,3975915
1746905040000,3085992
1746905160000,3936525
1746905280000,4017291
1746905400000,4009952
1746905520000,3987778
1746905640000,4031200
1746905760000,2629185
1746905880000,4048742
1746906000000,3993845
1746906120000,4010206
1746906240000,3953906
1746906360000,3879626
1746906480000,3859948
1746906600000,3024967
1746906720000,3757323
1746906840000,2831014
1746906960000,3792444
1746907080000,3802692
1746907200000,3774419
1746907320000,3785837
1746907440000,3777130
1746907560000,3749561
1746907680000,3997764
1746907800000,3976820
1746907920000,3077092
1746908040000,3126756
1746908160000,3987498
1746908280000,4018207
1746908400000,4046058
1746908520000,3932365
1746908640000,3169291
1746908760000,4019990
1746908880000,3934063
1746909000000,3890284
1746909120000,3880233
1746909240000,3890977
1746909360000,3893029
1746909480000,3871470
1746909600000,2229162
1746909720000,3871106
1746909840000,3854402
1746909960000,3926224
1746910080000,3827855
1746910200000,3699190
1746910320000,3644618
1746910440000,3645868
1746910560000,3677009
1746910680000,3670778
1746910800000,2743894
1746910920000,3604849
1746911040000,3586902
1746911160000,2864163
1746911280000,3596600
1746911400000,3880334
1746911520000,3169903
1746911640000,3124361
1746911760000,3859208
1746911880000,3899061
1746912000000,3908171
1746912120000,3158952
1746912240000,3811390
1746912360000,3841568
1746912480000,3823330
1746912600000,2932593
1746912720000,3843684
1746912840000,2466562
1746912960000,2489439
1746913080000,2938053
1746913200000,3824342
1746913320000,3847200
1746913440000,3885500
1746913560000,2931569
1746913680000,2977539
1746913800000,3848152
1746913920000,3729738
1746914040000,3713807
1746914160000,3653532
1746914280000,3623110
1746914400000,3021547
1746914520000,3627018
1746914640000,3596380
1746914760000,3611253
1746914880000,3764939
1746915000000,3814704
1746915120000,3802765
1746915240000,2923411
1746915360000,3784155
1746915480000,3823369
1746915600000,3790362
1746915720000,3801452
1746915840000,2436551
1746915960000,2891637
1746916080000,3784611
1746916200000,3870772
1746916320000,3861610
1746916440000,3787183
1746916560000,3824110
1746916680000,2924085
1746916800000,3125812
1746916920000,3778851
1746917040000,3802460
1746917160000,3794071
1746917280000,3757513
1746917400000,3730532
1746917520000,2894771
1746917640000,3712046
1746917760000,2707032
1746917880000,3579162
1746918000000,3603191
1746918120000,3630223
1746918240000,4000055
1746918360000,3913271
1746918480000,3949680
1746918600000,3122023
1746918720000,3068747
1746918840000,3900967
1746918960000,3119010
1746919080000,3964346
1746919200000,3031303
1746919320000,3847643
1746919440000,3783748
1746919560000,3796646
1746919680000,3805573
1746919800000,3809617
1746919920000,3135453
1746920040000,3769527
1746920160000,3847390
1746920280000,3858375
1746920400000,2507903
1746920520000,4012486
1746920640000,3825203
1746920760000,3850535
1746920880000,3850976
1746921000000,3886600
1746921120000,3825484
1746921240000,3037600
1746921360000,3843487
1746921480000,3811049
1746921600000,3814982
1746921720000,3983154
1746921840000,3987773
1746921960000,4008966
1746922080000,4024754
1746922200000,4062606
1746922320000,4016360
1746922440000,3115345
1746922560000,3174917
1746922680000,4140072
1746922800000,3128624
1746922920000,3160014
1746923040000,2289560
1746923160000,4033667
1746923280000,4080448
1746923400000,4056516
1746923520000,4004521
1746923640000,2193016
1746923760000,4016503
1746923880000,3147961
1746924000000,3151456
1746924120000,3913935
1746924240000,3912022
1746924360000,3828164
1746924480000,2930800
1746924600000,3818543
1746924720000,2437698
1746924840000,3857582
1746924960000,3847806
1746925080000,3019751
1746925200000,3061854
1746925320000,3808842
1746925440000,3807219
1746925560000,3836157
1746925680000,3790780
1746925920000,4029383
1746926040000,4046647
1746926160000,4053833
1746926280000,4050733
1746926400000,4017072
1746926520000,4059050
1746926640000,3994523
1746926760000,4006171
1746926880000,4018321
1746927000000,4108787
1746927120000,4045480
1746927240000,4049243
1746927360000,3197383
1746927480000,4081277
1746927600000,4047500
1746927720000,4027600
1746927840000,3108426
1746927960000,3993806
1746928080000,4069073
1746928200000,3980180
1746928320000,2980905
1746928440000,3823441
1746928560000,3810892
1746928680000,3778035
1746928800000,3788753
1746928920000,3816611
1746929040000,3783896
1746929160000,3794371
1746929280000,3755475
1746929400000,2753436
1746929520000,3714804
1746929640000,3905407
1746929760000,3907072
1746929880000,3102906
1746930000000,4019495
1746930120000,3990087
1746930240000,4032560
1746930360000,4038719
1746930480000,3042969
1746930600000,3196826
1746930720000,4006409
1746930840000,4009075
1746930960000,4018000
1746931080000,4020800
1746931200000,2215614
1746931320000,3069043
1746931440000,4034840
1746931560000,4004231
1746931680000,2601079
1746931800000,3989399
1746931920000,4025654
1746932040000,4004843
1746932160000,3054783
1746932280000,3022644
1746932400000,3051000
1746932520000,3712367
1746932640000,3749746
1746932760000,3778344
1746932880000,2886366
1746933000000,3776884
1746933120000,3830343
1746933240000,4042481
1746933360000,3076950
1746933480000,4025309
1746933600000,4008064
1746933720000,3956169
1746933840000,4016433
1746933960000,3978307
1746934080000,3971564
1746934200000,4000872
1746934320000,3158118
1746934440000,3107941
1746934560000,4041459
1746934680000,2621100
1746934800000,4024977
1746934920000,3061019
1746935040000,3952648
1746935160000,3946901
1746935280000,3142694
1746935400000,3959294
1746935520000,3855548
1746935640000,3803076
1746935760000,3775005
1746935880000,3788291
1746936000000,3809961
1746936120000,3778869
1746936240000,3762620
1746936360000,3772061
1746936480000,3843488
1746936600000,3159198
1746936720000,4103644
1746936840000,4002936
1746936960000,4001416
1746937080000,3175371
1746937200000,3972360
1746937320000,3987506
1746937440000,3994556
1746937560000,3964015
1746937680000,3987765
1746937800000,3023691
1746937920000,3995945
1746938040000,3198027
1746938160000,3997544
1746938280000,4020416
1746938400000,4014970
1746938520000,4051080
1746938640000,4013089
1746938760000,3901821
1746938880000,2970769
1746939000000,3743238
1746939120000,3796739
1746939240000,3784709
1746939360000,3804813
1746939480000,3842100
1746939600000,3820238
1746939720000,3823420
1746939840000,3808663
1746939960000,3822451
1746940080000,3051039
1746940200000,4061392
1746940320000,4072851
1746940440000,3988735
1746940560000,4073833
1746940680000,4137377
1746940800000,4035798
1746940920000,4075459
1746941040000,4087643
1746941160000,4150446
1746941280000,4117243
1746941400000,4099538
1746941520000,4083883
1746941640000,4024712
1746941760000,4140673
1746941880000,3162432
1746942000000,3202228
1746942120000,3175827
1746942240000,4068349
1746942360000,4115907
1746942480000,3995980
1746942600000,3878039
1746942720000,3787344
1746942840000,3790084
1746943080000,3806059
1746943200000,3810189
1746943320000,3877473
1746943440000,3809063
1746943560000,3796120
1746943680000,3013670
1746943800000,3844568
1746943920000,3779441
1746944040000,3819791
1746944160000,2495357
1746944280000,2495906
1746944400000,3808279
1746944520000,2971657
1746944640000,3914976
1746944760000,2566552
1746944880000,3905447
1746945000000,3899357
1746945120000,3834943
1746945240000,3914028
1746945360000,3925023
1746945480000,3867490
1746945600000,2541534
1746945720000,3908425
1746945840000,3897544
1746945960000,3807558
1746946080000,3810408
1746946200000,3848425
1746946320000,2965550
1746946440000,3852990
1746946560000,3889229
1746946680000,3004881
1746946800000,3891778
1746946920000,3839749
1746947040000,3841515
1746947160000,3907648
1746947280000,3908458
1746947400000,3908585
1746947520000,3918079
1746947640000,3858349
1746947760000,3861261
1746947880000,2538567
1746948000000,3886457
1746948120000,3760924
1746948240000,3806533
1746948360000,3903688
1746948480000,3797490
1746948600000,3783343
1746948720000,3728086
1746948840000,3674408
1746948960000,2901280
1746949080000,3672390
1746949200000,3669540
1746949320000,3610478
1746949440000,3621267
1746949560000,3552198
1746949680000,3567419
1746949800000,3610116
1746949920000,3693995
1746950040000,3771733
1746950160000,3762315
1746950280000,3801434
1746950400000,3787958
1746950520000,3193789
1746950640000,4180877
1746950760000,3270651
1746950880000,4198757
1746951000000,2859799
1746951120000,4086046
1746951240000,4214800
1746951360000,3011881
1746951480000,4222299
1746951600000,4143588
1746951720000,4128124
1746951840000,4169306
1746951960000,3074466
1746952080000,3144143
1746952200000,4061220
1746952320000,4261783
1746952440000,4074243
1746952560000,2741657
1746952680000,3976183
1746952800000,3766176
1746952920000,2572396
1746953040000,3875604
1746953160000,3867810
1746953280000,3856898
1746953400000,3859763
1746953520000,3966861
1746953640000,3045717
1746953760000,3897579
1746953880000,3981866
1746954000000,3033241
1746954120000,3895500
1746954240000,3984762
1746954360000,3940353
1746954480000,3072907
1746954600000,3033542
1746954720000,3131390
1746954840000,3930844
1746954960000,3088089
1746955080000,3965142
1746955200000,3919436
1746955320000,2135530
1746955440000,2611647
1746955560000,2194125
1746955680000,3915374
1746955800000,2966693
1746955920000,3816942
1746956040000,3820636
1746956160000,3861297
1746956280000,3792797
1746956400000,3862725
1746956520000,3017306
1746956640000,3836563
1746956760000,2971155
1746956880000,3819260
1746957000000,3874381
1746957120000,3920731
1746957240000,3917063
1746957360000,3848347
1746957480000,3825452
1746957600000,3835283
1746957720000,3849288
1746957840000,3906772
1746957960000,3884231
1746958080000,3847284
1746958200000,3072658
1746958320000,3845647
1746958440000,3890021
1746958560000,3034408
1746958680000,3879588
1746958800000,3048885
1746958920000,3860035
1746959040000,3904090
1746959160000,3992436
1746959280000,3975126
1746959400000,3866908
1746959520000,3865339
1746959640000,3971622
1746959760000,3943310
1746959880000,3904970
1746960000000,3883860
1746960120000,3935383
1746960240000,3825755
1746960360000,3803977
1746960480000,3891801
1746960600000,3933065
1746960720000,3918203
1746960840000,3931423
1746960960000,3878896
1746961080000,3790670
1746961200000,3850615
1746961320000,2893694
1746961440000,3747566
1746961560000,3744921
1746961680000,3802926
1746961800000,3784556
1746961920000,3832341
1746962040000,2959030
1746962160000,2049646
1746962280000,3758102
1746962400000,2900084
1746962520000,2570257
1746962640000,3841236
1746962760000,3848794
1746962880000,3832002
1746963000000,3844333
1746963120000,2552794
1746963240000,3839809
1746963360000,3849833
1746963480000,3913127
1746963600000,3880232
1746963720000,3814435
1746963840000,2913856
1746963960000,2900551
1746964080000,3802518
1746964200000,3941310
1746964320000,3916866
1746964440000,3896178
1746964560000,3878027
1746964680000,3858730
1746964800000,3840992
1746964920000,3894202
1746965040000,2956797
1746965160000,3825663
1746965280000,3831882
1746965400000,3816142
1746965520000,3814169
1746965640000,3779279
1746965760000,2597774
1746965880000,3976698
1746966000000,3971425
1746966120000,4004870
1746966240000,3942655
1746966360000,3949042
1746966480000,4018914
1746966600000,3008560
1746966720000,3959093
1746966840000,3981527
1746966960000,3950141
1746967080000,2635355
1746967200000,3972418
1746967320000,3966228
1746967440000,3925105
1746967560000,2953470
1746967680000,3882672
1746967800000,3992796
1746967920000,4011953
1746968040000,3980514
1746968160000,3853331
1746968280000,3801314
1746968400000,3787353
1746968520000,3790632
1746968640000,3815293
1746968760000,3038423
1746968880000,3938885
1746969000000,3100742
1746969120000,4037201
1746969240000,3954794
1746969360000,3117494
